stamp,rl_tire_pressure_gauge,rl_tire_pressure
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=765755741)",1421.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=764948823)",1423.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=764948823)",1423.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=764948823)",1423.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=764948823)",1423.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=764948823)",1423.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=764923574)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=764923574)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=764923574)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=764923574)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=764923574)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=768103846)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=768103846)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=768103846)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=768103846)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=768103846)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=765166266)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=765166266)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=765166266)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=765166266)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=765166266)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=765482834)",1431.0,2407.0
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=765482834)",1431.0,2407.0
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=765482834)",1431.0,2407.0
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=765482834)",1431.0,2407.0
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=765482834)",1431.0,2407.0
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=764893584)",1427.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=764893584)",1427.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=764893584)",1427.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=764893584)",1427.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=764893584)",1427.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=764921831)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=764921831)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=764921831)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=764921831)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=764921831)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764874559)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764874559)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764874559)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764874559)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=764874559)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=764874218)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=764874218)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=764874218)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=764874218)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=764874218)",1428.0,2404.0
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=766272442)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=766272442)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=766272442)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=766272442)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=766272442)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=764899033)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=764899033)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=764899033)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=764899033)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=764899033)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=764835642)",1422.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=764835642)",1422.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=764835642)",1422.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=764835642)",1422.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=764835642)",1422.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=764911013)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=764911013)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=764911013)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=764911013)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=764911013)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=764887349)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=764887349)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=764887349)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=764887349)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=764887349)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=764811989)",1418.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=764811989)",1418.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=764811989)",1418.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=764811989)",1418.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=764811989)",1418.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=764871459)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=764871459)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=764871459)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=764871459)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=764871459)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=764806301)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=764806301)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=764806301)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=764806301)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=764806301)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=764963306)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=764963306)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=764963306)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=764963306)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=764963306)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=764775560)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=764775560)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=764775560)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=764775560)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=764775560)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=764766955)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=764766955)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=764766955)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=764766955)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=764766955)",1415.0,2393.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=765075456)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=765075456)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=765075456)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=765075456)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=765075456)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=765449308)",1417.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=765449308)",1417.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=765449308)",1417.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=765449308)",1417.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=765449308)",1417.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=764069730)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=764069730)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=764069730)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=764069730)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=764069730)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=764893385)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=764893385)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=764893385)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=764893385)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=764893385)",1418.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764824876)",1419.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764824876)",1419.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764824876)",1419.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764824876)",1419.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764824876)",1419.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763961918)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763961918)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763961918)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763961918)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763961918)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=764068387)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=764068387)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=764068387)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=764068387)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=764068387)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=764046911)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=764046911)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=764046911)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=764046911)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=764046911)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=764173199)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=764173199)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=764173199)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=764173199)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=764173199)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=764103955)",1411.0,2392.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=764103955)",1411.0,2392.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=764103955)",1411.0,2392.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=764103955)",1411.0,2392.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=764103955)",1411.0,2392.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764409546)",1409.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764409546)",1409.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764409546)",1409.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764409546)",1409.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764409546)",1409.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763998474)",1408.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763998474)",1408.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763998474)",1408.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763998474)",1408.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763998474)",1408.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=764239535)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=764239535)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=764239535)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=764239535)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=764239535)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=763823083)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=763823083)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=763823083)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=763823083)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=763823083)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=765908102)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=765908102)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=765908102)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=765908102)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=763838462)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=763838462)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=763838462)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=763838462)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=763838462)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763985456)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763985456)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763985456)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763985456)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763985456)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=763885221)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=763885221)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=763885221)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=763885221)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=763885221)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=763850027)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=763850027)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=763850027)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=763850027)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=763850027)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763786119)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763786119)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763786119)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763786119)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763786119)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=763812136)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=763812136)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=763812136)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=763812136)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=763812136)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=763823826)",1406.0,2388.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=763823826)",1406.0,2388.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=763823826)",1406.0,2388.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=763823826)",1406.0,2388.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=763823826)",1406.0,2388.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=763775431)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=763775431)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=763775431)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=763775431)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=763775431)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=763920160)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=763920160)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=763920160)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=763920160)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=763920160)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=763780507)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=763780507)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=763780507)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=763780507)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=763780507)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=764169421)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=764169421)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=764169421)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=764169421)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=764169421)",1407.0,2389.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=763890822)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=763890822)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=763890822)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=763890822)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=763890822)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=763056133)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=763056133)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=763056133)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=763056133)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=763056133)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=763088323)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=763088323)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=763088323)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=763088323)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=763088323)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762895493)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762895493)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762895493)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762895493)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762895493)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762950423)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762950423)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762950423)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762950423)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762950423)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=762917295)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=762917295)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=762917295)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=762917295)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=762917295)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=763059155)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=763059155)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=763059155)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=763059155)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=763059155)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=762884594)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=762884594)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=762884594)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=762884594)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=762884594)",1420.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=762880614)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=762880614)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=762880614)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=762880614)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=762880614)",1419.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=763411403)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=763411403)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=763411403)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=763411403)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=763411403)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=762855702)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=762855702)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=762855702)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=762855702)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=762855702)",1413.0,2395.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=762949256)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=762949256)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=762949256)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=762949256)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=762949256)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=762917860)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=762917860)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=762917860)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=762917860)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=762917860)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=762817737)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=762817737)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=762817737)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=762817737)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=762817737)",1408.0,2390.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762880800)",1399.0,2380.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762880800)",1399.0,2380.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762880800)",1399.0,2380.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762880800)",1399.0,2380.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762880800)",1399.0,2380.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=762894532)",1399.0,2381.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=762894532)",1399.0,2381.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=762894532)",1399.0,2381.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=762894532)",1399.0,2381.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=762894532)",1399.0,2381.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=762923757)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=762923757)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=762923757)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=762923757)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=762923757)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=762798976)",1400.0,2382.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=762798976)",1400.0,2382.0
