stamp,fr_tire_pressure_gauge,fr_tire_pressure
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763882616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763882616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763882616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763882616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=763882616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763807576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763807576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763807576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763807576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=763807576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763784332)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763784332)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763784332)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763784332)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=763784332)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=763783777)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=763783777)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=763783777)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=763783777)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=763783777)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=763873932)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=763873932)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=763873932)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=763873932)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=763873932)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=763779143)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=763779143)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=763779143)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=763779143)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=763779143)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=763905499)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=763905499)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=763905499)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=763905499)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=763905499)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=763815706)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=763815706)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=763815706)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=763815706)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=763815706)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762953165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762953165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762953165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762953165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=762953165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762836667)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762836667)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762836667)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762836667)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=762836667)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=763881682)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=763881682)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=763881682)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=763881682)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=763881682)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764313767)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764313767)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764313767)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764313767)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=764313767)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763009824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763009824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763009824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763009824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=763009824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762931669)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762931669)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762931669)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762931669)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=762931669)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762844042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762844042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762844042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762844042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=762844042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762836423)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762836423)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762836423)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762836423)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=762836423)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762875474)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762875474)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762875474)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762875474)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=762875474)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764226224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764226224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764226224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764226224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=764226224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763224887)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763224887)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763224887)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763224887)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=763224887)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762862201)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762862201)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762862201)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762862201)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=762862201)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762846806)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762846806)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762846806)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762846806)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=762846806)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=762934882)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=762934882)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=762934882)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=762934882)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=762865537)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=762865537)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=762865537)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=762865537)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=762865537)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763741331)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763741331)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763741331)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763741331)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=763741331)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=762873227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=762873227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=762873227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=762873227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=762873227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=762784274)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=762784274)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=762784274)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=762784274)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=762784274)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763273429)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763273429)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763273429)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763273429)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=763273429)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=762757513)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=762757513)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=762757513)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=762757513)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=762757513)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=762805688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=762805688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=762805688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=762805688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=762805688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=762830829)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=762830829)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=762830829)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=762830829)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=762830829)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=762847455)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=762847455)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=762847455)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=762847455)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=762847455)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=762747608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=762747608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=762747608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=762747608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=762747608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=761922852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=761922852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=761922852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=761922852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=761922852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=762807975)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=762807975)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=762807975)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=762807975)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=762807975)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=761873165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=761873165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=761873165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=761873165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=761873165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=761971734)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=761971734)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=761971734)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=761971734)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=761971734)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762315855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762315855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762315855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762315855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=762315855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762171262)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762171262)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762171262)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762171262)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=762171262)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=761885126)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=761885126)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=761885126)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=761885126)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=761885126)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=762214165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=762214165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=762214165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=762214165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=762214165)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=761851533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=761851533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=761851533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=761851533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=761851533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=761880227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=761880227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=761880227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=761880227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=761880227)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=761899355)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=761899355)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=761899355)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=761899355)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=761899355)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=761857678)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=761857678)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=761857678)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=761857678)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=761857678)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=761836532)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=761836532)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=761836532)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=761836532)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=761836532)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=761857261)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=761857261)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=761857261)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=761857261)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=761857261)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=761845461)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=761845461)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=761845461)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=761845461)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=761845461)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762280342)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762280342)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762280342)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762280342)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=762280342)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=761859855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=761859855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=761859855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=761859855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=761859855)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=761860512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=761860512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=761860512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=761860512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=761860512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=761779393)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=761779393)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=761779393)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=761779393)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=761779393)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=761887155)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=761887155)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=761887155)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=761887155)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=761887155)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=761796091)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=761796091)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=761796091)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=761796091)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=761796091)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=761777573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=761777573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=761777573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=761777573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=761777573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=761773870)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=761773870)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=761773870)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=761773870)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=761773870)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=762345191)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=762345191)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=762345191)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=762345191)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=762345191)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=761785666)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=761785666)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=761785666)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=761785666)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=761785666)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=761856237)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=761856237)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=761856237)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=761856237)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=761856237)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=761747282)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=761747282)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=761747282)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=761747282)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=761747282)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=760964340)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=760964340)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=760964340)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=760964340)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=760964340)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=760864973)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=760864973)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=760864973)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=760864973)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=760864973)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=760994538)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=760994538)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=760994538)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=760994538)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=760994538)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=760832541)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=760832541)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=760832541)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=760832541)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=760832541)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=760987210)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=760987210)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=760987210)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=760987210)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=760987210)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=760882980)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=760882980)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=760882980)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=760882980)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=760882980)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=761480562)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=761480562)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=761480562)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=761480562)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=761480562)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=760937992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=760937992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=760937992)",0.0,0.0
